video_id,author_id,video_type,upload_dt,upload_type,visible_status,video_duration,server_width,server_height,music_id,music_type,tag
4297,6162334,NORMAL,2022-04-10,Web,0.0,87600.0,1080.0,720.0,9158394020,9.0,"39,68"
4298,404792,NORMAL,2022-04-10,Web,0.0,174750.0,720.0,1280.0,9158490441,9.0,38
4299,7764966,NORMAL,2022-04-09,Kmovie,0.0,87920.0,720.0,1280.0,9143480249,9.0,39
4300,3059685,NORMAL,2022-04-11,LongCamera,0.0,119402.0,720.0,1280.0,9011779628,9.0,15
4301,8265236,NORMAL,2022-04-10,Kmovie,0.0,92650.0,720.0,960.0,9152991755,9.0,7
4302,6671879,NORMAL,2022-04-10,LongImport,0.0,50366.0,720.0,1280.0,9155726821,9.0,20
4303,5534336,NORMAL,2022-04-09,Web,0.0,161280.0,720.0,1280.0,9140339790,9.0,"39,43"
4304,1432929,NORMAL,2022-04-10,Kmovie,0.0,162333.0,720.0,1280.0,8146716262,4.0,20
4305,5584798,NORMAL,2022-04-09,Kmovie,0.0,200666.0,720.0,1280.0,9141221541,9.0,9
4306,5306693,NORMAL,2022-04-09,LongPicture,0.0,,1080.0,1430.0,6200966980,4.0,"67,34"
4307,7665566,NORMAL,2022-04-10,LongImport,0.0,305583.0,1280.0,720.0,9155198066,9.0,3
4308,5392672,NORMAL,2022-04-09,LongImport,0.0,83100.0,720.0,1280.0,9143024103,9.0,"62,5,42"
4309,3541832,NORMAL,2022-04-09,Kmovie,0.0,85733.0,720.0,960.0,4239834711,9.0,5
4310,7482816,NORMAL,2022-04-09,LongImport,0.0,65840.0,720.0,1280.0,9138714015,9.0,6
4311,1670554,NORMAL,2022-04-10,ShortImport,0.0,10300.0,720.0,1280.0,9156107839,9.0,7
4312,6536053,NORMAL,2022-04-10,LongImport,0.0,76980.0,720.0,1280.0,9155548415,9.0,26
4313,8361686,NORMAL,2022-04-10,LongImport,0.0,38433.0,720.0,1280.0,9154145743,9.0,39
4314,56331,NORMAL,2022-04-09,LongImport,0.0,28566.0,720.0,1280.0,9139897204,9.0,25
4315,883861,NORMAL,2022-04-10,LongImport,0.0,100600.0,720.0,1280.0,9148561733,9.0,39
4316,5164476,NORMAL,2022-04-09,LongImport,0.0,47766.0,720.0,1280.0,9143865087,9.0,17
4317,8479271,NORMAL,2022-04-10,LongImport,0.0,34092.0,576.0,1024.0,9159310259,9.0,2
4318,2661887,NORMAL,2022-04-11,Kmovie,0.0,89733.0,960.0,720.0,9167543382,9.0,3
4319,3743862,NORMAL,2022-04-10,LongImport,0.0,133711.0,1280.0,720.0,9158464067,9.0,3
4320,5778693,NORMAL,2022-04-10,Web,0.0,17500.0,720.0,1318.0,9155558490,9.0,7
4321,8392017,NORMAL,2022-04-09,LongImport,0.0,169816.0,1280.0,720.0,9140327508,9.0,12
4322,2820066,NORMAL,2022-04-11,LongImport,0.0,89133.0,1080.0,720.0,9165488598,9.0,39
4323,8391555,NORMAL,2022-04-10,Kmovie,0.0,129483.0,720.0,1280.0,9157813624,9.0,"12,62"
4324,403254,NORMAL,2022-04-11,LongImport,0.0,57400.0,720.0,1280.0,9161577601,9.0,15
4325,6647453,NORMAL,2022-04-09,ShortImport,0.0,15033.0,720.0,1280.0,6199232523,4.0,20
4326,7257701,NORMAL,2022-04-09,Web,0.0,103633.0,720.0,1280.0,9142273023,9.0,25
4327,25263,NORMAL,2022-04-10,LongImport,0.0,150233.0,720.0,1280.0,9153667166,9.0,11
4328,5207576,NORMAL,2022-04-09,LongImport,0.0,178333.0,1280.0,720.0,9138639627,9.0,20
4329,7299067,NORMAL,2022-04-10,LongImport,0.0,356080.0,720.0,1280.0,9147905717,9.0,"39,43"
4330,1340035,NORMAL,2022-04-10,LongImport,0.0,81966.0,720.0,1280.0,9156961589,9.0,12
4331,8171040,NORMAL,2022-04-11,LongImport,0.0,21700.0,720.0,1280.0,9163687826,9.0,12
4332,7153443,NORMAL,2022-04-10,Web,0.0,163000.0,1280.0,720.0,9156925254,9.0,39
4333,6683306,NORMAL,2022-04-11,Web,0.0,92300.0,720.0,1280.0,9163445453,9.0,7
4334,7811189,NORMAL,2022-04-10,Web,0.0,64560.0,720.0,1280.0,9151778047,9.0,39
4335,8150551,NORMAL,2022-04-10,Web,0.0,80980.0,720.0,1280.0,9155481165,9.0,7
4336,4454688,NORMAL,2022-04-10,Web,0.0,252120.0,1280.0,720.0,1650416433,9.0,12
4337,8263974,NORMAL,2022-04-11,LongImport,0.0,125640.0,720.0,1280.0,9163535948,9.0,39
4338,707392,NORMAL,2022-04-10,LongImport,0.0,24100.0,720.0,1280.0,9152801325,9.0,1
4339,6557606,NORMAL,2022-04-10,ShortImport,0.0,17413.0,720.0,1280.0,9151736271,9.0,9
4340,2126766,NORMAL,2022-04-10,Kmovie,0.0,372050.0,720.0,1280.0,9158445410,9.0,3
4341,1190121,NORMAL,2022-04-09,ShortImport,0.0,9783.0,720.0,1280.0,9144819604,9.0,11
4342,5778693,NORMAL,2022-04-10,Web,0.0,90333.0,720.0,1318.0,9155780689,9.0,7
4343,8392924,NORMAL,2022-04-10,Web,0.0,99380.0,720.0,1280.0,9153750141,9.0,24
4344,5723743,NORMAL,2022-04-09,Web,0.0,202766.0,1064.0,720.0,9146374390,9.0,2
4345,1162571,NORMAL,2022-04-10,LongImport,0.0,23033.0,720.0,1280.0,9156428853,9.0,6
4346,7709306,NORMAL,2022-04-09,Web,0.0,60800.0,984.0,720.0,9138726805,9.0,39
4347,7549296,NORMAL,2022-04-10,Kmovie,0.0,143233.0,720.0,1280.0,9156678867,9.0,12
4348,3713402,NORMAL,2022-04-10,LongImport,0.0,74500.0,720.0,1280.0,9159110860,9.0,9
4349,6287533,NORMAL,2022-04-10,Kmovie,0.0,22366.0,1280.0,720.0,9158257493,9.0,11
4350,4432493,NORMAL,2022-04-09,LongImport,0.0,115800.0,720.0,1280.0,9144709406,9.0,"62,10,60"
4351,8110219,NORMAL,2022-04-10,Web,0.0,121366.0,1280.0,720.0,9155289201,9.0,38
4352,2871460,NORMAL,2022-04-10,ShortImport,0.0,12576.0,720.0,1280.0,9159676392,9.0,7
4353,5656416,NORMAL,2022-04-09,Web,0.0,37560.0,720.0,1280.0,9142144661,9.0,"3,62"
4354,4012097,NORMAL,2022-04-10,ShortImport,0.0,17566.0,720.0,1280.0,0,,28
4355,8083265,NORMAL,2022-04-09,ShortImport,0.0,15473.0,960.0,720.0,9138465127,9.0,"20,68"
4356,7604401,NORMAL,2022-04-11,LongImport,0.0,64433.0,720.0,1280.0,9160618389,9.0,34
4357,5681801,NORMAL,2022-04-09,ShortImport,0.0,14166.0,720.0,1280.0,9139264248,9.0,8
4358,5180658,NORMAL,2022-04-11,LongImport,0.0,33533.0,720.0,1280.0,9163802125,9.0,6
4359,8218622,NORMAL,2022-04-09,Kmovie,0.0,20100.0,720.0,960.0,7478875319,9.0,19
4360,5713581,NORMAL,2022-04-09,LongImport,0.0,149149.0,720.0,1280.0,9145969458,9.0,"10,60"
4361,8250553,NORMAL,2022-04-10,Kmovie,0.0,172466.0,720.0,1280.0,9156937590,9.0,15
4362,6290937,NORMAL,2022-04-09,LongImport,0.0,40000.0,720.0,1280.0,9140707740,9.0,29
4363,8374810,NORMAL,2022-04-09,Web,0.0,36400.0,720.0,1280.0,9142999309,9.0,36
4364,7356813,NORMAL,2022-04-09,LongImport,0.0,207166.0,1280.0,720.0,9145653428,9.0,3
4365,2609231,NORMAL,2022-04-10,Web,0.0,20100.0,720.0,1280.0,9157144169,9.0,3
4366,366832,NORMAL,2022-04-09,Kmovie,0.0,80360.0,720.0,1280.0,9142001946,9.0,25
4367,4972953,NORMAL,2022-04-10,Web,0.0,199840.0,1280.0,720.0,9150290664,9.0,1
4368,4311270,NORMAL,2022-04-10,LongImport,0.0,20100.0,720.0,1280.0,9154055632,9.0,7
4369,6873833,NORMAL,2022-04-09,LongImport,0.0,63216.0,1280.0,720.0,9141683499,9.0,15
4370,8357988,NORMAL,2022-04-09,LongPicture,0.0,,1069.0,1440.0,8020925028,9.0,"8,67"
4371,8161494,NORMAL,2022-04-10,LongImport,0.0,147923.0,960.0,720.0,9157765558,9.0,39
4372,218456,NORMAL,2022-04-09,ShortImport,0.0,14466.0,720.0,1280.0,9011217311,4.0,18
4373,7526692,NORMAL,2022-04-10,PictureSet,0.0,,811.0,1440.0,10019711,4.0,"8,67"
4374,8004185,NORMAL,2022-04-11,Web,0.0,95080.0,1134.0,720.0,9165536640,9.0,"39,43"
4375,1428181,NORMAL,2022-04-10,LongImport,0.0,35316.0,720.0,1280.0,8661064466,4.0,1
4376,8367650,NORMAL,2022-04-10,Web,0.0,166933.0,960.0,720.0,9159164499,9.0,"39,68"
4377,8074826,NORMAL,2022-04-10,LongImport,0.0,262733.0,1152.0,720.0,9157897092,9.0,3
4378,5807035,NORMAL,2022-04-10,ShortImport,0.0,16015.0,720.0,1280.0,9155476322,9.0,"12,62"
4379,7195536,NORMAL,2022-04-09,Kmovie,0.0,86433.0,1600.0,720.0,9146814917,9.0,3
4380,6472125,NORMAL,2022-04-10,LongImport,0.0,104900.0,720.0,960.0,9156947520,9.0,7
4381,2451514,NORMAL,2022-04-10,Kmovie,0.0,28791.0,1280.0,720.0,9159107707,9.0,2
4382,2877844,NORMAL,2022-04-11,LongPicture,0.0,,664.0,1440.0,4370902030,4.0,"8,67"
4383,5356021,NORMAL,2022-04-11,LongImport,0.0,466933.0,720.0,1280.0,9167580579,9.0,39
4384,7008010,NORMAL,2022-04-10,ShortImport,0.0,10300.0,720.0,1280.0,3021432916,9.0,7
4385,7124395,NORMAL,2022-04-10,Web,0.0,66080.0,720.0,1280.0,9148199242,9.0,30
4386,449692,NORMAL,2022-04-10,ShortImport,0.0,16366.0,720.0,1280.0,2558466268,4.0,2
4387,4764784,NORMAL,2022-04-11,Web,0.0,186000.0,1280.0,720.0,9162327681,9.0,9
4388,7499682,NORMAL,2022-04-10,ShortImport,0.0,12960.0,720.0,1280.0,9156262851,9.0,39
4389,6904528,NORMAL,2022-04-10,Web,0.0,100933.0,720.0,1280.0,9151023722,9.0,22
4390,1686565,NORMAL,2022-04-10,ShortImport,0.0,17016.0,720.0,1280.0,9107419068,4.0,1
4391,4301347,NORMAL,2022-04-09,LongImport,0.0,84600.0,1280.0,720.0,9142317328,9.0,3
4392,7995219,NORMAL,2022-04-09,LongImport,0.0,85166.0,1280.0,720.0,9141944174,9.0,12
4393,8465496,NORMAL,2022-04-09,Web,0.0,164066.0,720.0,1280.0,9141606148,9.0,"20,43"
4394,3872015,NORMAL,2022-04-09,ShortImport,0.0,10166.0,720.0,1280.0,0,,28
4395,3514896,NORMAL,2022-04-09,Web,0.0,188050.0,1280.0,720.0,9141989753,9.0,39
4396,7562500,NORMAL,2022-04-09,Web,0.0,187699.0,720.0,1280.0,9144837742,9.0,6
4397,6801074,NORMAL,2022-04-09,ShortImport,0.0,8300.0,720.0,1280.0,9145278997,9.0,7
4398,6008757,NORMAL,2022-04-10,ShortImport,0.0,13300.0,720.0,1280.0,9155439698,9.0,11
4399,7816234,NORMAL,2022-04-09,LongImport,0.0,22586.0,1280.0,720.0,6795813818,9.0,39
4400,5968614,NORMAL,2022-04-09,Web,0.0,71250.0,1280.0,720.0,9142668344,9.0,25
4401,6442540,NORMAL,2022-04-10,ShortImport,0.0,8916.0,720.0,1280.0,9151027523,9.0,4
4402,493497,NORMAL,2022-04-09,ShortImport,0.0,10633.0,720.0,960.0,8205893051,9.0,7
4403,5309540,NORMAL,2022-04-11,ShortImport,0.0,11916.0,720.0,1280.0,9163125063,9.0,39
4404,7059363,NORMAL,2022-04-09,Web,0.0,35000.0,1280.0,720.0,6199595562,4.0,20
4405,7028561,NORMAL,2022-04-10,Web,0.0,391866.0,720.0,1280.0,9151776525,9.0,24
4406,6561485,NORMAL,2022-04-11,LongImport,0.0,35033.0,720.0,1280.0,9166048326,9.0,2
4407,8567597,NORMAL,2022-04-11,LongImport,0.0,84633.0,720.0,1280.0,9166761618,9.0,"20,68"
4408,2971693,NORMAL,2022-04-11,LongImport,0.0,157400.0,720.0,1280.0,9166915753,9.0,4
4409,6643020,NORMAL,2022-04-09,Web,0.0,248466.0,1356.0,720.0,9142507736,9.0,3
4410,6019128,NORMAL,2022-04-09,LongImport,0.0,92916.0,720.0,1280.0,9140714071,9.0,"5,42"
4411,3516271,NORMAL,2022-04-11,LongImport,0.0,62400.0,720.0,1280.0,9163387037,9.0,2
4412,5176786,NORMAL,2022-04-09,LongImport,0.0,86766.0,720.0,1280.0,7854037573,4.0,6
4413,1808383,NORMAL,2022-04-09,FollowShoot,0.0,50050.0,720.0,1280.0,6403398073,9.0,2
4414,8442270,NORMAL,2022-04-10,LongImport,0.0,67683.0,720.0,1280.0,8772209496,4.0,"62,7"
4415,8064368,NORMAL,2022-04-09,LongImport,0.0,66500.0,720.0,1280.0,9141443058,9.0,29
4416,4471290,NORMAL,2022-04-10,LongImport,0.0,91400.0,720.0,1280.0,9155201293,9.0,39
4417,4571244,NORMAL,2022-04-10,Kmovie,0.0,303566.0,1280.0,720.0,9155697058,9.0,39
4418,3007986,NORMAL,2022-04-10,LongImport,0.0,97130.0,720.0,1280.0,9149495318,9.0,"10,60"
4419,5981165,NORMAL,2022-04-11,LongImport,0.0,220100.0,720.0,1280.0,9162524928,9.0,"5,42"
4420,6655319,NORMAL,2022-04-09,LongImport,0.0,115541.0,1280.0,720.0,9143789704,9.0,12
4421,7703399,NORMAL,2022-04-09,Kmovie,0.0,86300.0,720.0,1280.0,9144679592,9.0,"39,68"
4422,2043624,NORMAL,2022-04-09,LongImport,0.0,26500.0,720.0,1280.0,9140888603,9.0,20
4423,5749904,NORMAL,2022-04-11,Web,0.0,57633.0,1280.0,720.0,9167087315,9.0,3
4424,2348762,NORMAL,2022-04-10,Kmovie,0.0,33033.0,720.0,1280.0,9151501357,9.0,1
4425,5558442,NORMAL,2022-04-10,ShortImport,0.0,8133.0,720.0,1280.0,7023458840,9.0,26
4426,7498966,NORMAL,2022-04-09,Kmovie,0.0,186833.0,720.0,1280.0,9138698430,9.0,"39,43"
4427,2892709,NORMAL,2022-04-11,Web,0.0,177783.0,720.0,720.0,9166823248,9.0,3
4428,8135457,NORMAL,2022-04-09,LongImport,0.0,65133.0,720.0,1280.0,9140075472,9.0,4
4429,4221747,NORMAL,2022-04-09,LongImport,0.0,215466.0,720.0,1280.0,9147225192,9.0,39
4430,7152707,NORMAL,2022-04-10,LongImport,0.0,64233.0,720.0,1280.0,9151914261,9.0,"62,7"
4431,287605,NORMAL,2022-04-10,LongPicture,0.0,,1440.0,1440.0,7380239065,9.0,"20,67"
4432,7700005,NORMAL,2022-04-09,ShortImport,0.0,17100.0,720.0,1280.0,9146330013,9.0,"1,62"
4433,7994058,NORMAL,2022-04-11,Web,0.0,10666.0,720.0,1280.0,9166223522,9.0,6
4434,678706,NORMAL,2022-04-10,Kmovie,0.0,88300.0,720.0,1280.0,9149543840,9.0,"39,68"
4435,1162571,NORMAL,2022-04-11,ShortImport,0.0,11183.0,720.0,1280.0,9168899042,9.0,9
4436,2086862,AD,2022-04-09,UNKNOWN,0.0,219900.0,960.0,720.0,0,,3
4437,5491607,NORMAL,2022-04-10,LongImport,0.0,71660.0,1278.0,644.0,9155264844,9.0,20
4438,6351933,NORMAL,2022-04-09,LongImport,0.0,67066.0,720.0,1280.0,9138406945,9.0,19
4439,7138015,NORMAL,2022-04-09,ShortImport,0.0,11466.0,720.0,1280.0,9142633857,9.0,11
4440,1521669,NORMAL,2022-04-10,ShareFromOtherApp,0.0,275760.0,720.0,1280.0,9152632186,9.0,11
4441,7461864,NORMAL,2022-04-11,ShortImport,0.0,9866.0,720.0,1280.0,9164282822,9.0,12
4442,6571472,NORMAL,2022-04-10,ShortImport,0.0,10166.0,720.0,1280.0,9155856509,9.0,"10,60"
4443,4093388,NORMAL,2022-04-09,Kmovie,0.0,161550.0,1280.0,720.0,9138673280,9.0,17
4444,7763761,NORMAL,2022-04-09,Kmovie,0.0,17250.0,1280.0,720.0,6324564056,9.0,20
4445,7644326,NORMAL,2022-04-10,LongImport,0.0,69800.0,1080.0,720.0,9159650102,9.0,"39,68"
4446,1036670,NORMAL,2022-04-10,Web,0.0,470250.0,1280.0,720.0,9155253761,9.0,12
4447,6678002,NORMAL,2022-04-10,ShortImport,0.0,17000.0,720.0,1280.0,9148819384,9.0,1
4448,7708119,NORMAL,2022-04-11,Web,0.0,91560.0,720.0,1280.0,9163815185,9.0,"39,43"
4449,81176,NORMAL,2022-04-11,LongImport,0.0,111750.0,720.0,1280.0,9167450010,9.0,9
4450,5632286,NORMAL,2022-04-10,LongImport,0.0,40533.0,720.0,1280.0,9151811188,9.0,"39,68"
4451,95728,NORMAL,2022-04-09,LongImport,0.0,147566.0,720.0,1280.0,9142321092,9.0,10
4452,7048760,NORMAL,2022-04-09,Web,0.0,88233.0,720.0,1280.0,9139848743,9.0,7
4453,4610302,NORMAL,2022-04-09,LongImport,0.0,20166.0,720.0,1280.0,9141013944,9.0,2
4454,6605979,NORMAL,2022-04-10,ShortImport,0.0,13079.0,720.0,1280.0,9155959867,9.0,2
4455,4339765,NORMAL,2022-04-11,LongPicture,0.0,,896.0,896.0,6618386772,4.0,"20,67"
4456,8235496,NORMAL,2022-04-10,LongImport,0.0,62866.0,720.0,1280.0,9156032196,9.0,9
4457,566058,NORMAL,2022-04-09,Kmovie,0.0,29600.0,1280.0,720.0,9144266663,9.0,3
4458,7345495,NORMAL,2022-04-11,Web,0.0,80633.0,720.0,1280.0,9166917008,9.0,39
4459,4634750,NORMAL,2022-04-09,LongImport,0.0,125960.0,720.0,1280.0,9144487394,9.0,"39,43"
4460,7867645,NORMAL,2022-04-09,Web,0.0,57366.0,720.0,1280.0,9142251136,9.0,12
4461,5090852,NORMAL,2022-04-09,Web,0.0,264033.0,1280.0,720.0,9139226011,9.0,39
4462,7230881,NORMAL,2022-04-10,Web,0.0,481860.0,1280.0,720.0,9154913587,9.0,12
4463,39323,NORMAL,2022-04-10,LongImport,0.0,275080.0,720.0,1280.0,3404175356,9.0,"62,7"
4464,8088523,NORMAL,2022-04-09,Kmovie,0.0,91566.0,1280.0,720.0,4165111916,7.0,20
4465,3590609,NORMAL,2022-04-09,Web,0.0,36016.0,720.0,1280.0,9141807641,9.0,3
4466,5260953,NORMAL,2022-04-10,PictureSet,0.0,,1036.0,1440.0,3802813650,4.0,"20,67"
4467,5388905,NORMAL,2022-04-11,Web,0.0,34700.0,720.0,1280.0,9162898238,9.0,39
4468,5517914,NORMAL,2022-04-11,LongImport,0.0,58666.0,720.0,1280.0,9162814505,9.0,15
4469,8301540,NORMAL,2022-04-09,ShareFromOtherApp,0.0,76280.0,720.0,1280.0,0,,6
4470,6241456,NORMAL,2022-04-10,ShortImport,0.0,10500.0,720.0,1280.0,9155733329,9.0,8
4471,3597868,NORMAL,2022-04-10,LongImport,0.0,30300.0,720.0,1280.0,9155730062,9.0,9
4472,6922220,NORMAL,2022-04-09,ShortImport,0.0,9680.0,720.0,1280.0,9146676108,9.0,20
4473,8319141,NORMAL,2022-04-10,ShortImport,0.0,9300.0,720.0,1280.0,9066327392,4.0,8
4474,7608020,NORMAL,2022-04-09,LongImport,0.0,114750.0,720.0,1280.0,9146597849,9.0,39
4475,7046588,NORMAL,2022-04-11,ShortImport,0.0,6266.0,720.0,1280.0,9055912100,4.0,1
4476,6386818,NORMAL,2022-04-09,Kmovie,0.0,12080.0,720.0,1280.0,9139499197,9.0,2
4477,8635599,NORMAL,2022-04-09,LongImport,0.0,233640.0,720.0,1162.0,9142256313,9.0,25
4478,29554,NORMAL,2022-04-10,LongImport,0.0,98483.0,720.0,1280.0,9148257557,9.0,"12,62"
4479,1649700,NORMAL,2022-04-09,LongCamera,0.0,131300.0,720.0,1280.0,5464184259,9.0,1
4480,7615736,NORMAL,2022-04-10,LongImport,0.0,68153.0,720.0,1280.0,9150063294,9.0,7
4481,3606478,NORMAL,2022-04-09,Web,0.0,49533.0,960.0,720.0,9143555991,9.0,3
4482,860088,NORMAL,2022-04-10,LongImport,0.0,116766.0,720.0,1280.0,9156968170,9.0,"12,62,60"
4483,128271,NORMAL,2022-04-10,LongImport,0.0,77566.0,720.0,1280.0,9151398167,9.0,11
4484,8208435,NORMAL,2022-04-10,Kmovie,0.0,58950.0,720.0,1280.0,9153304747,9.0,9
4485,1690900,NORMAL,2022-04-10,LongImport,0.0,63983.0,720.0,1280.0,9155434792,9.0,"62,4"
4486,7331709,NORMAL,2022-04-11,ShareFromOtherApp,0.0,73133.0,1046.0,720.0,0,,"39,68"
4487,6003889,NORMAL,2022-04-11,Web,0.0,212400.0,1280.0,720.0,9166186645,9.0,"12,62,60"
4488,7312832,NORMAL,2022-04-11,Web,0.0,16149.0,720.0,1280.0,9165192701,9.0,7
4489,8545570,NORMAL,2022-04-10,Web,0.0,219733.0,1280.0,720.0,9149956667,9.0,"39,43"
4490,4935544,NORMAL,2022-04-09,ShortImport,0.0,9950.0,720.0,1280.0,4294199767,9.0,6
4491,855523,NORMAL,2022-04-09,ShortImport,0.0,7233.0,540.0,960.0,8203603390,4.0,11
4492,5152664,NORMAL,2022-04-09,Web,0.0,67900.0,720.0,1280.0,9143161060,9.0,9
4493,4960562,NORMAL,2022-04-10,ShortImport,0.0,13266.0,720.0,1280.0,8043269756,9.0,5
4494,8258023,NORMAL,2022-04-09,LongImport,0.0,26100.0,720.0,1280.0,6131500375,4.0,6
4495,7121008,NORMAL,2022-04-09,ShortImport,0.0,18100.0,720.0,1280.0,9143117561,9.0,1
4496,8578039,NORMAL,2022-04-09,ShortImport,0.0,17400.0,720.0,1280.0,9142927670,9.0,17
4497,6666972,NORMAL,2022-04-11,Web,0.0,69583.0,720.0,1280.0,9160742349,9.0,39
4498,7716320,NORMAL,2022-04-09,Web,0.0,20700.0,720.0,1280.0,9146206542,9.0,34
4499,8184957,NORMAL,2022-04-09,Kmovie,0.0,153533.0,720.0,1280.0,6054203121,9.0,9
4500,7127719,NORMAL,2022-04-09,Web,0.0,46450.0,1080.0,720.0,9142788944,9.0,7
4501,7536004,NORMAL,2022-04-10,Web,0.0,117366.0,1280.0,720.0,9158269417,9.0,"20,43"
4502,1439517,NORMAL,2022-04-11,Kmovie,0.0,361100.0,720.0,1280.0,7616076798,9.0,9
4503,3768710,NORMAL,2022-04-10,LongImport,0.0,60833.0,720.0,1280.0,9153125211,9.0,"12,65,60"
4504,8029359,NORMAL,2022-04-09,PictureSet,0.0,,664.0,1440.0,6202362166,4.0,"20,67"
4505,7866269,NORMAL,2022-04-09,LongImport,0.0,92866.0,720.0,1280.0,9146471516,9.0,9
4506,6723181,NORMAL,2022-04-10,LongImport,0.0,22566.0,720.0,1280.0,9159785535,9.0,25
4507,8107728,NORMAL,2022-04-09,Web,0.0,114760.0,1280.0,720.0,9139796549,9.0,"39,43"
4508,261372,NORMAL,2022-04-10,LongImport,0.0,147900.0,720.0,1280.0,9157765899,9.0,12
4509,6419292,NORMAL,2022-04-09,LongImport,0.0,94615.0,1280.0,720.0,9145151259,9.0,"20,43"
4510,1226370,NORMAL,2022-04-09,LongCamera,0.0,143936.0,720.0,1280.0,3119950495,9.0,"1,62"
4511,6426833,NORMAL,2022-04-09,Web,0.0,128300.0,1280.0,720.0,9143770445,9.0,"39,43"
4512,1636362,NORMAL,2022-04-09,Web,0.0,52733.0,1280.0,720.0,9139497328,9.0,18
4513,7652322,NORMAL,2022-04-10,Web,0.0,31031.0,720.0,1280.0,9151482879,9.0,15
4514,154044,NORMAL,2022-04-10,Web,0.0,95760.0,720.0,1280.0,9153818595,9.0,3
4515,7305417,NORMAL,2022-04-10,LongImport,0.0,37266.0,720.0,1280.0,9154207021,9.0,6
4516,8087247,NORMAL,2022-04-10,LongImport,0.0,122080.0,720.0,1280.0,9153159867,9.0,"39,68"
4517,7733669,NORMAL,2022-04-10,Kmovie,0.0,82233.0,720.0,1282.0,5897830566,9.0,"20,68"
4518,94717,NORMAL,2022-04-10,LongImport,0.0,37470.0,1280.0,720.0,8843132233,4.0,39
4519,3378470,NORMAL,2022-04-10,Kmovie,0.0,86383.0,720.0,1556.0,5544460065,4.0,2
4520,7250879,NORMAL,2022-04-10,ShortImport,0.0,6600.0,720.0,1280.0,9153306633,9.0,24
4521,1097575,NORMAL,2022-04-09,ShortImport,0.0,19933.0,720.0,1280.0,9141706369,9.0,17
4522,5435124,NORMAL,2022-04-11,LongImport,0.0,37233.0,720.0,1280.0,9165616113,9.0,"39,68"
4523,5494496,NORMAL,2022-04-10,ShortImport,0.0,19400.0,960.0,720.0,9159398893,9.0,"39,68"
4524,6363974,NORMAL,2022-04-10,Web,0.0,43500.0,720.0,1280.0,9157460033,9.0,17
4525,8485009,NORMAL,2022-04-11,Web,0.0,104479.0,1280.0,720.0,9163352906,9.0,"39,43"
4526,7101054,NORMAL,2022-04-09,LongImport,0.0,107200.0,720.0,1280.0,9143511883,9.0,12
4527,3611561,NORMAL,2022-04-09,LongImport,0.0,84133.0,1280.0,720.0,9143023250,9.0,6
4528,3486031,NORMAL,2022-04-09,PictureSet,0.0,,727.0,1440.0,7081049432,9.0,"20,67"
4529,2121730,NORMAL,2022-04-09,Web,0.0,157150.0,734.0,720.0,9138515261,9.0,3
4530,7285044,NORMAL,2022-04-10,Web,0.0,145480.0,720.0,1280.0,9151077238,9.0,"39,43"
4531,7073502,NORMAL,2022-04-10,LongImport,0.0,89900.0,720.0,960.0,9155339607,9.0,5
4532,7524229,NORMAL,2022-04-10,Web,0.0,174958.0,720.0,1280.0,9155039713,9.0,"39,43"
4533,7985548,NORMAL,2022-04-10,Kmovie,0.0,140000.0,720.0,1280.0,9156055398,9.0,14
4534,6850032,NORMAL,2022-04-10,LongImport,0.0,24333.0,720.0,1280.0,9157088144,9.0,"12,60"
4535,6666629,NORMAL,2022-04-09,ShortImport,0.0,9800.0,720.0,1280.0,9144705064,9.0,5
4536,1916910,NORMAL,2022-04-10,Web,0.0,96920.0,720.0,1280.0,9156420135,9.0,"20,43"
4537,581776,NORMAL,2022-04-10,Web,0.0,120416.0,1136.0,720.0,9158612886,9.0,"39,68"
4538,4724388,NORMAL,2022-04-10,ShortCamera,0.0,8083.0,720.0,1280.0,1587804978,8.0,15
4539,334399,NORMAL,2022-04-11,Kmovie,0.0,43100.0,1280.0,720.0,8666318246,4.0,"39,68"
4540,7666378,NORMAL,2022-04-10,Web,0.0,72933.0,720.0,1280.0,9152734973,9.0,3
4541,7100771,NORMAL,2022-04-09,LongImport,0.0,32650.0,720.0,1280.0,9143616600,9.0,9
4542,7232896,NORMAL,2022-04-09,ShortImport,0.0,18633.0,720.0,1280.0,9143103378,9.0,"12,62"
4543,5309540,NORMAL,2022-04-11,LongImport,0.0,41600.0,720.0,1280.0,9163496239,9.0,6
4544,8238652,NORMAL,2022-04-10,LongImport,0.0,278375.0,720.0,1280.0,9147614690,9.0,"20,43"
4545,1343123,NORMAL,2022-04-11,LongImport,0.0,23733.0,720.0,1280.0,7316317876,9.0,1
4546,8061842,NORMAL,2022-04-11,Web,0.0,115648.0,1280.0,720.0,9167115469,9.0,39
4547,2659301,NORMAL,2022-04-10,LongImport,0.0,202166.0,720.0,1280.0,9151936704,9.0,11
4548,5047319,NORMAL,2022-04-11,LongImport,0.0,109392.0,720.0,1280.0,9163012861,9.0,18
4549,2356525,AD,2022-04-09,UNKNOWN,0.0,102796.0,720.0,1280.0,0,,3
4550,2459043,NORMAL,2022-04-11,Kmovie,0.0,426733.0,1280.0,720.0,9167298283,9.0,3
4551,7495034,NORMAL,2022-04-09,Web,0.0,126000.0,714.0,1270.0,9145829530,9.0,39
