user_id,user_active_degree,is_lowactive_period,is_live_streamer,is_video_author,follow_user_num,follow_user_num_range,fans_user_num,fans_user_num_range,friend_user_num,friend_user_num_range,register_days,register_days_range,onehot_feat0,onehot_feat1,onehot_feat2,onehot_feat3,onehot_feat4,onehot_feat5,onehot_feat6,onehot_feat7,onehot_feat8,onehot_feat9,onehot_feat10,onehot_feat11,onehot_feat12,onehot_feat13,onehot_feat14,onehot_feat15,onehot_feat16,onehot_feat17
15899,full_active,0,-124,1,554,500+,17,"[10,100)",11,"[5,30)",1065,730+,1,6,10,74,0.0,0,0,31,275,5,2,0,0.0,1.0,0.0,0.0,0.0,0.0
15900,high_active,0,-124,1,38,"(10,50]",7,"[1,10)",3,"[1,5)",1422,730+,0,4,29,1329,2.0,0,0,13,330,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
15901,high_active,0,-124,1,1423,500+,15,"[10,100)",7,"[5,30)",218,181-365,0,4,2,1180,2.0,0,0,28,367,3,0,2,1.0,0.0,0.0,0.0,0.0,0.0
15902,full_active,0,-124,1,24,"(10,50]",4,"[1,10)",0,0,2352,730+,1,4,2,1153,4.0,0,1,44,289,5,3,2,0.0,0.0,0.0,0.0,0.0,0.0
15903,full_active,0,-124,1,1133,500+,84,"[10,100)",26,"[5,30)",1422,730+,0,2,2,1195,3.0,0,0,13,67,6,0,2,1.0,0.0,0.0,0.0,0.0,0.0
15904,high_active,0,-124,1,169,"(150,250]",18,"[10,100)",5,"[5,30)",1758,730+,1,2,2,1180,2.0,0,1,43,192,3,3,2,1.0,0.0,0.0,0.0,0.0,0.0
15905,full_active,0,-124,1,732,500+,22,"[10,100)",16,"[5,30)",472,366-730,1,6,19,556,2.0,0,0,28,278,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
15906,full_active,0,1,1,838,500+,976,"[100,1k)",194,"[120,250)",1951,730+,1,5,29,924,3.0,0,0,13,392,6,4,0,1.0,0.0,0.0,0.0,0.0,0.0
15907,full_active,0,1,1,67,"(50,100]",26,"[10,100)",15,"[5,30)",907,730+,1,2,2,1160,4.0,0,1,8,36,4,2,2,1.0,0.0,0.0,0.0,0.0,0.0
15908,full_active,0,1,1,325,"(250,500]",165,"[100,1k)",76,"[60,120)",1427,730+,1,5,36,681,1.0,0,0,13,67,6,3,0,0.0,0.0,1.0,0.0,0.0,0.0
15909,high_active,0,1,1,515,500+,2268,"[1k,5k)",21,"[5,30)",1857,730+,1,4,2,1158,7.0,0,1,43,221,4,0,2,1.0,0.0,0.0,0.0,0.0,0.0
15910,full_active,0,1,1,106,"(100,150]",179,"[100,1k)",51,"[30,60)",1993,730+,1,4,19,620,1.0,0,0,22,186,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
15911,full_active,0,-124,1,505,500+,36,"[10,100)",13,"[5,30)",1406,730+,1,4,9,296,0.0,0,0,19,387,1,3,0,1.0,1.0,0.0,0.0,0.0,0.0
15912,full_active,0,-124,1,338,"(250,500]",11,"[10,100)",5,"[5,30)",789,730+,0,4,2,1152,4.0,0,1,20,218,5,2,2,1.0,0.0,0.0,0.0,0.0,0.0
15913,full_active,0,1,1,335,"(250,500]",202,"[100,1k)",22,"[5,30)",1592,730+,0,3,10,1037,0.0,0,0,13,67,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
15914,full_active,0,-124,1,1141,500+,9,"[1,10)",6,"[5,30)",485,366-730,1,0,19,594,1.0,0,0,42,171,1,4,0,1.0,0.0,1.0,0.0,0.0,0.0
15915,middle_active,0,-124,0,91,"(50,100]",2,"[1,10)",1,"[1,5)",1087,730+,0,3,19,578,1.0,0,1,8,349,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
15916,full_active,0,-124,0,12,"(10,50]",1,"[1,10)",0,0,1442,730+,1,4,10,215,1.0,0,0,14,440,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15917,full_active,0,1,1,157,"(150,250]",144,"[100,1k)",95,"[60,120)",1713,730+,1,4,29,884,1.0,0,0,42,50,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
15918,full_active,0,1,1,44,"(10,50]",218,"[100,1k)",32,"[30,60)",800,730+,0,2,2,1180,4.0,0,1,8,248,6,2,2,1.0,0.0,0.0,0.0,0.0,0.0
15919,full_active,0,-124,1,261,"(250,500]",30,"[10,100)",16,"[5,30)",219,181-365,1,1,31,421,2.0,0,0,31,276,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0
15920,full_active,0,-124,0,35,"(10,50]",1,"[1,10)",0,0,427,366-730,0,4,2,1159,3.0,0,0,33,420,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0
15921,full_active,0,-124,1,533,500+,48,"[10,100)",15,"[5,30)",1087,730+,0,4,10,103,0.0,0,0,24,137,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
15922,high_active,0,-124,0,4,"(0,10]",0,0,0,0,451,366-730,0,3,2,1171,5.0,0,1,9,88,5,2,2,1.0,0.0,0.0,0.0,0.0,0.0
15923,full_active,0,1,1,111,"(100,150]",144,"[100,1k)",16,"[5,30)",2533,730+,1,4,29,958,1.0,0,0,22,321,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
15924,high_active,0,-124,0,9,"(0,10]",5,"[1,10)",1,"[1,5)",1472,730+,1,5,31,727,0.0,0,0,33,228,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
15925,full_active,0,1,1,98,"(50,100]",53,"[10,100)",31,"[30,60)",1862,730+,0,4,29,941,2.0,0,0,15,109,3,3,0,1.0,0.0,1.0,0.0,0.0,0.0
15926,full_active,0,1,1,982,500+,580,"[100,1k)",230,"[120,250)",1751,730+,1,5,10,339,1.0,0,0,14,452,3,3,0,,,,,,
15927,high_active,0,-124,1,35,"(10,50]",7,"[1,10)",5,"[5,30)",102,91-180,1,3,31,369,1.0,0,0,15,394,4,0,0,1.0,0.0,1.0,0.0,0.0,0.0
15928,full_active,0,-124,1,541,500+,10,"[10,100)",4,"[1,5)",392,366-730,1,4,31,367,0.0,0,0,24,137,5,0,0,1.0,0.0,0.0,0.0,0.0,0.0
15929,full_active,0,1,1,1279,500+,1218,"[1k,5k)",1060,250+,851,730+,1,3,19,640,1.0,0,1,5,332,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0
15930,full_active,0,-124,1,1208,500+,194,"[100,1k)",132,"[120,250)",1407,730+,1,5,19,578,1.0,0,0,22,412,5,2,0,1.0,0.0,1.0,0.0,0.0,0.0
15931,full_active,0,-124,1,89,"(50,100]",97,"[10,100)",67,"[60,120)",1264,730+,1,5,19,556,2.0,0,1,32,33,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0
15932,high_active,0,-124,1,46,"(10,50]",174,"[100,1k)",45,"[30,60)",1645,730+,0,1,2,1160,4.0,0,1,8,64,5,2,2,1.0,0.0,0.0,0.0,0.0,0.0
15933,full_active,0,-124,0,30,"(10,50]",0,0,0,0,351,181-365,1,1,29,895,2.0,0,1,44,400,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0
15934,full_active,0,1,1,55,"(50,100]",273,"[100,1k)",52,"[30,60)",2338,730+,0,2,2,1160,4.0,0,0,13,333,6,3,2,1.0,0.0,0.0,0.0,0.0,0.0
15935,middle_active,0,-124,1,190,"(150,250]",34,"[10,100)",20,"[5,30)",722,366-730,0,1,29,890,0.0,0,0,30,150,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
15936,full_active,0,-124,1,128,"(100,150]",6,"[1,10)",0,0,594,366-730,1,4,9,228,2.0,0,1,21,53,6,4,0,1.0,0.0,1.0,0.0,0.0,0.0
15937,full_active,0,-124,1,470,"(250,500]",46,"[10,100)",37,"[30,60)",1413,730+,0,1,19,578,1.0,0,0,19,378,3,2,0,1.0,1.0,0.0,0.0,0.0,0.0
15938,full_active,0,-124,1,81,"(50,100]",8,"[1,10)",1,"[1,5)",1132,730+,0,2,31,727,0.0,0,1,10,254,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
15939,high_active,0,-124,1,63,"(50,100]",163,"[100,1k)",52,"[30,60)",1709,730+,0,2,19,640,1.0,0,1,43,250,1,2,0,1.0,0.0,0.0,0.0,0.0,1.0
15940,high_active,0,-124,1,547,500+,25,"[10,100)",8,"[5,30)",1772,730+,0,5,10,663,0.0,0,0,33,134,3,0,0,1.0,0.0,0.0,0.0,0.0,0.0
15941,full_active,0,-124,1,262,"(250,500]",246,"[100,1k)",57,"[30,60)",1313,730+,1,6,19,641,1.0,0,1,10,254,3,3,0,1.0,0.0,1.0,0.0,0.0,0.0
15942,full_active,0,-124,1,299,"(250,500]",99,"[10,100)",5,"[5,30)",845,730+,0,5,31,369,1.0,0,0,31,305,5,2,0,1.0,0.0,0.0,0.0,0.0,0.0
15943,full_active,0,-124,1,399,"(250,500]",99,"[10,100)",84,"[60,120)",2381,730+,0,2,9,296,0.0,0,1,20,191,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15944,high_active,0,-124,1,9,"(0,10]",8,"[1,10)",1,"[1,5)",884,730+,0,3,2,1165,6.0,0,0,38,139,4,0,2,1.0,0.0,0.0,0.0,0.0,0.0
15945,full_active,0,-124,1,338,"(250,500]",151,"[100,1k)",94,"[60,120)",1713,730+,0,1,19,578,1.0,0,1,8,287,2,2,0,1.0,0.0,0.0,0.0,0.0,0.0
15946,full_active,0,1,1,251,"(250,500]",68,"[10,100)",9,"[5,30)",1510,730+,0,3,31,26,2.0,0,0,14,116,5,2,0,0.0,1.0,0.0,0.0,0.0,0.0
15947,low_active,0,-124,0,5,"(0,10]",3,"[1,10)",3,"[1,5)",382,366-730,0,1,29,1318,1.0,0,1,20,161,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15948,full_active,0,-124,1,484,"(250,500]",6,"[1,10)",1,"[1,5)",69,61-90,1,3,19,558,2.0,0,1,8,36,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0
15949,full_active,0,-124,1,342,"(250,500]",13,"[10,100)",3,"[1,5)",1035,730+,1,2,2,1160,4.0,0,1,17,253,4,2,2,1.0,0.0,0.0,0.0,0.0,0.0
15950,middle_active,0,-124,1,204,"(150,250]",459,"[100,1k)",159,"[120,250)",1443,730+,1,1,2,1177,2.0,0,0,15,93,6,2,2,1.0,0.0,1.0,0.0,0.0,0.0
15951,full_active,0,-124,1,188,"(150,250]",35,"[10,100)",4,"[1,5)",892,730+,0,6,10,61,1.0,0,0,14,116,5,2,0,1.0,0.0,0.0,0.0,0.0,0.0
15952,high_active,0,-124,0,4,"(0,10]",2,"[1,10)",0,0,65,61-90,0,1,29,920,1.0,0,0,15,151,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15953,full_active,0,-124,1,1495,500+,67,"[10,100)",62,"[60,120)",1849,730+,0,6,29,936,1.0,0,1,44,147,4,4,0,1.0,0.0,1.0,0.0,0.0,0.0
15954,full_active,0,-124,1,12,"(10,50]",12,"[10,100)",0,0,1285,730+,1,4,2,1162,7.0,0,1,2,399,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0
15955,full_active,0,1,1,1316,500+,190,"[100,1k)",108,"[60,120)",1717,730+,0,4,2,1159,3.0,0,0,31,220,3,3,2,1.0,0.0,0.0,0.0,0.0,0.0
15956,full_active,0,-124,1,15,"(10,50]",10,"[10,100)",6,"[5,30)",1180,730+,0,5,10,663,0.0,0,0,33,134,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15957,high_active,0,1,1,78,"(50,100]",134,"[100,1k)",39,"[30,60)",1303,730+,1,2,11,967,1.0,0,0,15,187,3,3,0,0.0,0.0,0.0,1.0,1.0,0.0
15958,full_active,0,1,1,1011,500+,336,"[100,1k)",44,"[30,60)",1696,730+,0,3,36,684,3.0,0,0,24,137,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
15959,full_active,0,1,1,495,"(250,500]",95,"[10,100)",50,"[30,60)",1772,730+,1,4,31,24,1.0,0,0,22,123,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
15960,full_active,0,1,1,115,"(100,150]",42,"[10,100)",13,"[5,30)",191,181-365,1,2,2,1152,3.0,0,1,9,249,3,3,2,1.0,0.0,0.0,0.0,0.0,0.0
15961,high_active,0,-124,1,57,"(50,100]",2,"[1,10)",1,"[1,5)",1763,730+,0,2,2,1160,4.0,0,0,15,438,3,4,2,1.0,0.0,0.0,0.0,0.0,0.0
15962,full_active,0,-124,1,202,"(150,250]",45,"[10,100)",19,"[5,30)",1483,730+,1,4,10,127,2.0,0,0,19,387,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0
15963,full_active,0,1,1,477,"(250,500]",117,"[100,1k)",67,"[60,120)",1551,730+,0,4,2,1152,3.0,0,0,14,448,1,2,2,1.0,0.0,0.0,0.0,0.0,0.0
15964,high_active,0,-124,1,1882,500+,567,"[100,1k)",567,250+,1071,730+,1,6,9,478,2.0,0,0,13,67,6,0,0,1.0,1.0,1.0,0.0,0.0,0.0
15965,full_active,0,-124,0,101,"(100,150]",9,"[1,10)",0,0,733,730+,0,4,12,346,0.0,0,0,24,45,3,3,0,,,,,,
15966,full_active,0,-124,0,86,"(50,100]",0,0,0,0,892,730+,1,4,10,177,2.0,0,1,44,400,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
15967,full_active,0,-124,1,476,"(250,500]",50,"[10,100)",27,"[5,30)",1077,730+,1,3,19,641,1.0,0,1,34,155,3,0,0,1.0,0.0,0.0,0.0,0.0,0.0
15968,low_active,0,-124,1,6,"(0,10]",5,"[1,10)",2,"[1,5)",22,15-30,0,1,2,1179,2.0,0,0,15,214,6,0,2,1.0,0.0,0.0,0.0,0.0,0.0
15969,full_active,0,1,1,1624,500+,1266,"[1k,5k)",839,250+,1059,730+,0,5,29,901,1.0,0,0,7,77,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
15970,2_14_day_new,0,-124,1,20,"(10,50]",655,"[100,1k)",20,"[5,30)",959,730+,0,1,2,1167,9.0,0,1,20,286,6,4,2,1.0,0.0,0.0,0.0,0.0,0.0
15971,high_active,0,1,1,97,"(50,100]",190,"[100,1k)",97,"[60,120)",1100,730+,1,2,2,1158,5.0,0,0,42,171,1,3,2,1.0,0.0,0.0,0.0,0.0,0.0
15972,full_active,0,-124,1,52,"(50,100]",34,"[10,100)",1,"[1,5)",2424,730+,1,3,29,1296,1.0,0,1,34,341,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0
15973,high_active,0,1,1,142,"(100,150]",146,"[100,1k)",61,"[60,120)",2204,730+,1,4,31,368,1.0,0,1,8,36,4,4,0,1.0,0.0,0.0,0.0,1.0,0.0
15974,full_active,0,-124,1,39,"(10,50]",51,"[10,100)",19,"[5,30)",239,181-365,1,1,29,1355,0.0,0,0,7,138,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
15975,middle_active,0,-124,0,172,"(150,250]",10,"[10,100)",8,"[5,30)",1926,730+,1,1,19,628,1.0,0,0,15,214,6,3,0,1.0,0.0,1.0,0.0,0.0,0.0
15976,full_active,0,-124,0,860,500+,282,"[100,1k)",186,"[120,250)",804,730+,1,5,10,470,4.0,0,0,14,116,5,0,0,0.0,0.0,1.0,0.0,0.0,0.0
15977,full_active,0,-124,1,5,"(0,10]",24,"[10,100)",5,"[5,30)",1043,730+,0,1,9,859,1.0,0,1,21,377,6,2,0,1.0,0.0,0.0,0.0,0.0,0.0
15978,high_active,0,1,1,4994,500+,1515,"[1k,5k)",774,250+,1834,730+,1,6,10,854,1.0,0,0,14,135,6,0,0,1.0,0.0,0.0,0.0,0.0,0.0
15979,middle_active,0,-124,1,2142,500+,36,"[10,100)",13,"[5,30)",960,730+,1,1,29,940,1.0,0,1,17,350,6,4,0,1.0,0.0,0.0,0.0,0.0,0.0
15980,full_active,0,-124,1,290,"(250,500]",24,"[10,100)",16,"[5,30)",240,181-365,0,2,10,74,0.0,0,1,18,166,6,2,0,1.0,0.0,0.0,0.0,0.0,0.0
15981,full_active,0,-124,0,472,"(250,500]",21,"[10,100)",12,"[5,30)",925,730+,1,5,19,650,1.0,0,1,8,294,6,0,0,1.0,0.0,0.0,0.0,0.0,0.0
15982,full_active,0,-124,1,28,"(10,50]",28,"[10,100)",20,"[5,30)",300,181-365,1,5,14,1227,0.0,0,0,15,151,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0
15983,full_active,0,-124,0,270,"(250,500]",6,"[1,10)",2,"[1,5)",1768,730+,1,3,9,181,5.0,0,0,14,96,1,3,0,1.0,0.0,0.0,1.0,1.0,0.0
15984,full_active,0,1,1,413,"(250,500]",487,"[100,1k)",80,"[60,120)",2134,730+,0,4,2,1209,9.0,0,0,7,182,1,2,2,1.0,0.0,0.0,0.0,0.0,0.0
15985,middle_active,0,-124,1,267,"(250,500]",167,"[100,1k)",116,"[60,120)",545,366-730,1,1,19,606,1.0,0,1,0,360,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0
15986,high_active,0,-124,1,3879,500+,4,"[1,10)",1,"[1,5)",1002,730+,1,2,19,637,1.0,0,1,0,102,5,3,0,1.0,0.0,0.0,1.0,0.0,0.0
15987,full_active,0,-124,1,364,"(250,500]",161,"[100,1k)",7,"[5,30)",1677,730+,1,1,2,1160,4.0,0,1,8,259,6,2,2,1.0,0.0,0.0,0.0,0.0,0.0
15988,full_active,0,1,1,3018,500+,2727,"[1k,5k)",2474,250+,1598,730+,0,5,2,1159,3.0,0,1,44,289,5,3,2,1.0,0.0,0.0,0.0,0.0,0.0
15989,high_active,0,-124,1,151,"(150,250]",131,"[100,1k)",85,"[60,120)",1909,730+,0,1,10,339,1.0,0,1,43,226,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
15990,full_active,0,-124,1,4,"(0,10]",262,"[100,1k)",4,"[1,5)",1616,730+,1,1,2,1152,4.0,0,1,2,399,4,3,2,1.0,0.0,0.0,0.0,0.0,0.0
15991,high_active,0,-124,1,92,"(50,100]",14,"[10,100)",4,"[1,5)",781,730+,1,4,19,561,0.0,0,1,20,348,4,2,0,1.0,0.0,0.0,0.0,0.0,0.0
15992,full_active,0,-124,0,230,"(150,250]",6,"[1,10)",2,"[1,5)",745,730+,0,3,9,859,1.0,0,0,31,193,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
15993,full_active,0,1,1,321,"(250,500]",23,"[10,100)",5,"[5,30)",1827,730+,1,5,19,607,2.0,0,1,32,33,2,2,0,1.0,0.0,0.0,0.0,0.0,0.0
15994,middle_active,0,1,0,252,"(250,500]",1,"[1,10)",1,"[1,5)",528,366-730,1,6,29,906,1.0,0,0,31,220,3,2,0,0.0,0.0,1.0,0.0,0.0,0.0
15995,full_active,0,-124,1,61,"(50,100]",137,"[100,1k)",36,"[30,60)",1581,730+,0,3,2,1159,4.0,0,0,7,40,1,3,2,1.0,0.0,1.0,0.0,0.0,0.0
15996,high_active,0,-124,1,655,500+,312,"[100,1k)",309,250+,503,366-730,1,0,10,841,1.0,0,1,10,449,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0
15997,high_active,0,1,1,1598,500+,124,"[100,1k)",82,"[60,120)",2714,730+,1,2,2,1153,4.0,0,0,31,275,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0
15998,full_active,0,-124,1,57,"(50,100]",2,"[1,10)",2,"[1,5)",849,730+,0,4,19,578,1.0,0,0,15,214,6,0,0,1.0,0.0,0.0,0.0,0.0,0.0
15999,2_14_day_new,0,1,1,375,"(250,500]",47,"[10,100)",1,"[1,5)",1316,730+,1,4,19,513,0.0,0,1,17,444,3,2,0,0.0,0.0,1.0,0.0,0.0,0.0
16000,full_active,0,-124,1,121,"(100,150]",29,"[10,100)",11,"[5,30)",1061,730+,1,4,19,580,1.0,0,0,14,116,5,3,0,1.0,1.0,0.0,0.0,0.0,0.0
16001,full_active,0,-124,1,53,"(50,100]",34,"[10,100)",18,"[5,30)",1007,730+,0,3,2,1152,3.0,0,0,13,330,5,0,2,1.0,0.0,0.0,0.0,0.0,0.0
16002,high_active,0,-124,0,11,"(10,50]",2,"[1,10)",0,0,146,91-180,0,3,9,478,2.0,0,0,22,386,1,3,0,1.0,0.0,1.0,0.0,0.0,0.0
16003,high_active,0,-124,1,64,"(50,100]",21,"[10,100)",10,"[5,30)",1163,730+,0,4,2,1191,2.0,0,0,24,359,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0
16004,high_active,0,-124,1,1137,500+,769,"[100,1k)",765,250+,327,181-365,0,1,29,950,1.0,0,0,19,409,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0
16005,high_active,0,-124,1,211,"(150,250]",20,"[10,100)",8,"[5,30)",1155,730+,0,6,34,960,1.0,0,1,20,161,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
16006,high_active,0,-124,1,41,"(10,50]",5,"[1,10)",2,"[1,5)",165,91-180,0,4,19,637,1.0,0,0,30,114,6,0,0,1.0,0.0,1.0,0.0,0.0,0.0
16007,high_active,0,-124,0,26,"(10,50]",0,0,0,0,658,366-730,0,5,31,427,1.0,0,1,8,200,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
16008,full_active,0,1,0,1035,500+,54,"[10,100)",11,"[5,30)",1593,730+,1,6,31,369,1.0,0,0,30,251,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
16009,full_active,0,1,1,190,"(150,250]",258,"[100,1k)",119,"[60,120)",1518,730+,1,2,9,859,1.0,0,1,44,400,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
16010,high_active,0,-124,1,18,"(10,50]",4,"[1,10)",2,"[1,5)",1313,730+,0,1,29,1357,1.0,0,1,32,33,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16011,full_active,0,-124,1,28,"(10,50]",81,"[10,100)",27,"[5,30)",1765,730+,1,1,2,1160,4.0,0,1,9,402,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0
16012,high_active,0,1,1,1423,500+,1187,"[1k,5k)",975,250+,1763,730+,0,3,2,1171,5.0,0,0,13,204,3,0,2,1.0,0.0,0.0,0.0,0.0,0.0
16013,full_active,0,-124,1,86,"(50,100]",11,"[10,100)",4,"[1,5)",1241,730+,1,5,19,567,0.0,0,0,14,116,5,2,0,1.0,0.0,0.0,0.0,0.0,0.0
16014,full_active,0,1,1,127,"(100,150]",230,"[100,1k)",117,"[60,120)",1871,730+,1,2,10,230,1.0,0,1,10,389,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
16015,full_active,0,-124,1,299,"(250,500]",2,"[1,10)",1,"[1,5)",976,730+,1,5,10,1025,3.0,0,1,8,64,5,0,0,1.0,0.0,1.0,0.0,0.0,0.0
16016,full_active,0,1,1,168,"(150,250]",31,"[10,100)",17,"[5,30)",1354,730+,0,3,28,993,,0,0,22,412,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0
16017,full_active,0,-124,1,46,"(10,50]",72,"[10,100)",21,"[5,30)",180,91-180,0,1,19,632,0.0,0,1,5,332,5,2,0,1.0,0.0,0.0,0.0,0.0,0.0
16018,full_active,0,-124,1,698,500+,46,"[10,100)",6,"[5,30)",1088,730+,0,5,29,951,3.0,0,0,24,235,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0
16019,full_active,0,-124,1,229,"(150,250]",502,"[100,1k)",227,"[120,250)",1463,730+,0,2,19,628,1.0,0,0,42,421,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0
16020,full_active,0,-124,0,26,"(10,50]",13,"[10,100)",1,"[1,5)",1074,730+,0,5,10,177,2.0,0,0,14,339,3,0,0,1.0,1.0,1.0,0.0,0.0,0.0
16021,high_active,0,1,1,54,"(50,100]",125,"[100,1k)",47,"[30,60)",1645,730+,0,2,2,1153,5.0,0,1,8,39,5,4,2,1.0,0.0,0.0,0.0,0.0,0.0
16022,full_active,0,-124,1,1283,500+,44,"[10,100)",31,"[30,60)",1566,730+,0,4,2,1153,4.0,0,0,13,67,6,2,2,1.0,0.0,0.0,0.0,0.0,0.0
16023,full_active,0,-124,1,266,"(250,500]",63,"[10,100)",21,"[5,30)",1758,730+,1,4,31,741,1.0,0,1,0,347,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0
16024,full_active,0,1,1,473,"(250,500]",50,"[10,100)",16,"[5,30)",2175,730+,1,4,2,1165,6.0,0,0,31,193,3,2,2,1.0,0.0,0.0,0.0,0.0,0.0
16025,high_active,0,-124,1,69,"(50,100]",9,"[1,10)",8,"[5,30)",367,366-730,1,6,29,961,0.0,0,1,10,76,3,4,0,1.0,0.0,1.0,0.0,0.0,0.0
16026,full_active,0,-124,1,72,"(50,100]",187,"[100,1k)",72,"[60,120)",1514,730+,0,1,2,1152,3.0,0,0,14,135,6,2,2,1.0,0.0,0.0,0.0,0.0,0.0
16027,high_active,0,1,1,329,"(250,500]",841,"[100,1k)",326,250+,1253,730+,0,1,31,737,1.0,0,1,21,34,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
16028,full_active,0,-124,0,197,"(150,250]",3,"[1,10)",2,"[1,5)",588,366-730,0,4,29,1299,1.0,0,0,31,432,4,3,0,1.0,0.0,0.0,0.0,0.0,0.0
16029,high_active,0,-124,0,36,"(10,50]",15,"[10,100)",9,"[5,30)",990,730+,1,5,10,215,1.0,0,0,19,111,6,2,0,1.0,1.0,0.0,0.0,0.0,0.0
16030,high_active,0,-124,0,120,"(100,150]",2,"[1,10)",2,"[1,5)",1292,730+,1,4,19,606,1.0,0,1,21,91,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
16031,full_active,0,-124,0,139,"(100,150]",38,"[10,100)",13,"[5,30)",1506,730+,1,5,29,1297,1.0,0,0,33,227,3,3,0,1.0,0.0,1.0,0.0,0.0,0.0
16032,full_active,0,1,1,75,"(50,100]",77,"[10,100)",53,"[30,60)",1727,730+,0,4,29,916,3.0,0,1,32,33,2,2,0,1.0,0.0,0.0,0.0,0.0,0.0
16033,full_active,0,1,1,338,"(250,500]",691,"[100,1k)",336,250+,1593,730+,0,2,2,1153,4.0,0,1,44,238,4,2,2,1.0,0.0,1.0,0.0,0.0,0.0
16034,high_active,0,-124,1,697,500+,52,"[10,100)",42,"[30,60)",982,730+,0,6,2,1180,2.0,0,1,20,92,5,0,1,1.0,0.0,0.0,0.0,0.0,0.0
16035,high_active,0,-124,0,28,"(10,50]",5,"[1,10)",4,"[1,5)",330,181-365,1,1,2,1194,3.0,0,1,9,324,3,3,2,0.0,1.0,0.0,0.0,0.0,0.0
16036,2_14_day_new,0,-124,1,255,"(250,500]",2,"[1,10)",0,0,2108,730+,1,2,29,933,2.0,0,0,1,82,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
16037,high_active,0,-124,1,304,"(250,500]",15,"[10,100)",5,"[5,30)",2353,730+,0,3,2,1167,9.0,0,0,13,330,5,3,2,1.0,0.0,0.0,0.0,0.0,0.0
16038,full_active,0,1,1,580,500+,192,"[100,1k)",118,"[60,120)",2281,730+,1,4,19,646,3.0,0,0,22,412,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0
16039,full_active,0,1,1,136,"(100,150]",90,"[10,100)",42,"[30,60)",1659,730+,1,4,19,594,1.0,0,0,13,361,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0
16040,2_14_day_new,0,-124,0,339,"(250,500]",7,"[1,10)",0,0,890,730+,0,2,31,24,1.0,0,1,12,27,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
16041,full_active,0,-124,1,13,"(10,50]",22,"[10,100)",3,"[1,5)",1289,730+,1,3,19,618,3.0,0,1,10,254,3,3,0,1.0,0.0,0.0,0.0,1.0,0.0
16042,full_active,0,-124,1,90,"(50,100]",5,"[1,10)",1,"[1,5)",811,730+,0,4,10,286,1.0,0,0,15,187,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
